id,test_num,name,components,precipitated_out,water_weight,cv_diff,avg_cv_diff,avg_highV,highV,avg_lowV,lowV,avg_cv_diff_rev,cv_diff_rev,avg_highV_rev,highV_rev,avg_lowV_rev,lowV_rev,ignore_first,cv_date_uploaded,temp(C),electrode_used,paths,valid_flag,cv_error,avg_conductivity,conductivity,geis_date_uploaded,geis_error
6866c33b84b37ccaaabd047c,"{'components': {'NO3': 0.28, 'ClO4': 5.0}, 'precipitated_out': False, 'water_weight': 4.070217643176819}",0_0_5.0_0_0.28_0,"{'NO3': 0.28, 'ClO4': 5.0}",False,4.070217643176819,"[2.4192025, 2.3732419, 2.3672009999999997]",2.37022145,1.3384432,"[1.4161931, 1.3477597, 1.3291267]",-1.03177825,"[-1.0030094, -1.0254822, -1.0380743]",2.5338357,"[2.5678644, 2.5358175000000003, 2.5318538999999998]",1.4578063,"[1.5185373, 1.4660846, 1.449528]",-1.0760294,"[-1.0493271, -1.0697329, -1.0823259]",True,2025-02-13 14:08:18,N/A,Pt,"['c:\\Users\\llf1362\\Desktop\\DB\\eis\\NO3_0p28m_ClO4_5m_geis0.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\NO3_0p28m_ClO4_5m_geis1.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\NO3_0p28m_ClO4_5m_geis2.csv']",True,-0.006040900000000349,0.1669139066762495,"[0.17380731397417964, 0.1738167463977704, 0.16001106695472858]",2025-02-17 10:51:55,-0.013805679443041813
6866c33b84b37ccaaabd047d,"{'components': {'AC': 7.0}, 'precipitated_out': False, 'water_weight': 4.096693415632222}",7.0_0_0_0_0_0,{'AC': 7.0},False,4.096693415632222,"[2.1970168, 2.1729849000000003, 2.1729884000000004]",2.1729866500000004,1.1259834,"[1.1292106, 1.1269842, 1.1249826]",-1.04700325,"[-1.0678062, -1.0460007, -1.0480058]",2.50470745,"[2.5216134, 2.5038244, 2.5055905000000003]",1.3803671,"[1.3914834, 1.3814732, 1.379261]",-1.12434035,"[-1.13013, -1.1223512, -1.1263295]",True,2025-05-29 12:59:18,N/A,Pt,"['c:\\Users\\llf1362\\Desktop\\DB\\eis\\AC_7m_geis0.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\AC_7m_geis1.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\AC_7m_geis2.csv']",True,3.5000000000451337e-06,0.021777169159472334,"[0.022019769595568024, 0.02170409873147652, 0.021850239587468148]",2025-02-19 03:35:45,0.00014614085599162774
6866c33b84b37ccaaabd047e,"{'components': {'NO3': 2.24, 'AC': 3.92}, 'precipitated_out': False, 'water_weight': 4.222240803458117}",3.92_0_0_0_2.24_0,"{'NO3': 2.24, 'AC': 3.92}",False,4.222240803458117,"[2.1669873, 2.1589738, 2.1570115]",2.1579926499999997,1.156638,"[1.1778252, 1.1600255, 1.1532505]",-1.00135465,"[-0.9891621, -0.9989483, -1.003761]",2.3726830999999997,"[2.3816818, 2.3736696, 2.3716966]",1.3180051499999998,"[1.3401977, 1.3203946, 1.3156157]",-1.0546779499999999,"[-1.0414841, -1.053275, -1.0560809]",True,2025-02-28 15:39:01,N/A,Pt,"['c:\\Users\\llf1362\\Desktop\\DB\\eis\\NO3_2p24m_AC_3p92m_geis0.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\NO3_2p24m_AC_3p92m_geis1.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\NO3_2p24m_AC_3p92m_geis2.csv']",True,-0.0019623000000001944,0.06007261775000441,"[0.060148774990983825, 0.05820205080563433, 0.06194318469437449]",2025-02-28 15:32:54,0.0037411338887401585
6866c33c84b37ccaaabd047f,"{'components': {'SO4': 1.0}, 'precipitated_out': False, 'water_weight': 4.689880059322863}",0_0_0_1.0_0_0,{'SO4': 1.0},False,4.689880059322863,"[2.2770736, 2.2930766, 2.2628713]",2.27797395,1.2352978000000001,"[1.233881, 1.2485101, 1.2220855]",-1.0426761500000001,"[-1.0431926, -1.0445665, -1.0407858]",2.4326063500000004,"[2.4257299999999997, 2.4497410000000004, 2.4154717000000003]",1.34163275,"[1.3362314, 1.3568541, 1.3264114]",-1.0909736,"[-1.0894986, -1.0928869, -1.0890603]",True,2025-06-16 19:45:35,23.56,Pt,"['c:\\Users\\llf1362\\Desktop\\DB\\eis\\SO4_1p00m_geis0.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\SO4_1p00m_geis1.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\SO4_1p00m_geis2.csv']",True,-0.03020529999999999,0.061954766641983794,"[0.06113577529820171, 0.0606593338794559, 0.06325019940451168]",2025-06-16 19:39:29,0.0025908655250557813
6866c33c84b37ccaaabd0480,"{'components': {'NO3': 0.56, 'ClO4': 0.3}, 'precipitated_out': False, 'water_weight': 4.861767808146587}",0_0_0.3_0_0.56_0,"{'NO3': 0.56, 'ClO4': 0.3}",False,4.861767808146587,"[2.3111011, 2.2931008999999998, 2.2911273]",2.2921141,1.26893145,"[1.3237388, 1.2755413, 1.2623216]",-1.0231826499999999,"[-0.9873623, -1.0175596, -1.0288057]",2.4497324,"[2.4617288, 2.451745, 2.4477198]",1.3802732,"[1.4260921, 1.3878828, 1.3726636]",-1.0694591999999998,"[-1.0356367, -1.0638622, -1.0750562]",True,2025-02-25 10:54:25,N/A,Pt,"['c:\\Users\\llf1362\\Desktop\\DB\\eis\\NO3_0p56m_ClO4_0p3m_geis0.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\NO3_0p56m_ClO4_0p3m_geis1.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\NO3_0p56m_ClO4_0p3m_geis2.csv']",True,-0.0019735999999999088,0.05281737269142646,"[0.05441059490069067, 0.055964377065017154, 0.04967036831783577]",2025-02-18 23:00:53,-0.006294008747181383
6866c33c84b37ccaaabd0481,"{'components': {'TFSI': 1.68, 'FSI': 2.52, 'NO3': 2.66}, 'precipitated_out': False, 'water_weight': 3.2373824889045366}",0_2.52_0_0_2.66_1.68,"{'TFSI': 1.68, 'FSI': 2.52, 'NO3': 2.66}",False,3.2373824889045366,"[2.4172212, 2.5530969, 2.5572983000000002]",2.5551976,1.4779719500000001,"[1.382, 1.4848809, 1.471063]",-1.07722565,"[-1.0352212, -1.068216, -1.0862353]",2.7528816000000003,"[2.6819799, 2.7498075, 2.7559557]",1.6223573999999998,"[1.5924555, 1.6292722, 1.6154426]",-1.1305242,"[-1.0895244, -1.1205353, -1.1405131]",True,2025-02-28 16:47:16,N/A,Pt,"['c:\\Users\\llf1362\\Desktop\\DB\\eis\\TFSI_1p68m_FSI_2p52m_NO3_2p66m_geis0.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\TFSI_1p68m_FSI_2p52m_NO3_2p66m_geis1.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\TFSI_1p68m_FSI_2p52m_NO3_2p66m_geis2.csv']",True,0.004201400000000355,0.07779574853941015,"[0.0803283471591329, 0.0719658894710083, 0.083625607607812]",2025-02-28 17:49:55,0.011659718136803693
6866c33d84b37ccaaabd0482,"{'components': {'TFSI': 3.85}, 'precipitated_out': False, 'water_weight': 3.1866072372610352}",0_0_0_0_0_3.85,{'TFSI': 3.85},False,3.1866072372610352,"[2.4072417, 2.4392324, 2.4290195]",2.43412595,1.3691967,"[1.3529872, 1.3772063, 1.3611871]",-1.06492925,"[-1.0542545, -1.0620261, -1.0678324]",2.5607119999999997,"[2.535749, 2.5678362999999997, 2.5535877]",1.4485076000000001,"[1.4352472, 1.457519, 1.4394962]",-1.1122044,"[-1.1005018, -1.1103173, -1.1140915]",True,2025-01-29 21:22:32,N/A,Pt,"['c:\\Users\\llf1362\\Desktop\\DB\\eis\\TFSI_3p85m_geis0.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\TFSI_3p85m_geis1.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\TFSI_3p85m_geis2.csv']",True,-0.01021289999999997,0.04083760159265882,"[0.049695505771405635, 0.04885940845187535, 0.03281579473344229]",2025-02-17 10:51:55,-0.01604361371843306
6866c33d84b37ccaaabd0483,"{'components': {'FSI': 0.62}, 'precipitated_out': False, 'water_weight': 4.73881104172952}",0_0.62_0_0_0_0,{'FSI': 0.62},False,4.73881104172952,"[2.2931017, 2.3091717, 2.3071513]",2.3081614999999998,1.29123525,"[1.2975354, 1.2955457, 1.2869248]",-1.01692625,"[-0.9955663, -1.013626, -1.0202265]",2.4427613,"[2.4317611, 2.4437802, 2.4417424]",1.3795627499999998,"[1.3898745, 1.3838731, 1.3752524]",-1.06319855,"[-1.0418866, -1.0599071, -1.06649]",True,2025-02-08 02:53:38,N/A,Pt,"['c:\\Users\\llf1362\\Desktop\\DB\\eis\\FSI_0p62m_geis0.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\FSI_0p62m_geis1.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\FSI_0p62m_geis2.csv']",True,-0.0020203999999997,0.03326867953908701,"[0.03271040520855836, 0.03350506465942837, 0.03303229441874565]",2025-02-17 10:51:55,-0.00047277024068271417
6866c33d84b37ccaaabd0484,"{'components': {'SO4': 0.5}, 'precipitated_out': False, 'water_weight': 4.83997741005124}",0_0_0_0.5_0_0,{'SO4': 0.5},False,4.83997741005124,"[2.2690666999999998, 2.2690677, 2.26307]",2.26606885,1.2248082,"[1.2313182, 1.2275022, 1.2221142]",-1.04126065,"[-1.0377485, -1.0415655, -1.0409558]",2.4056751,"[2.4016875, 2.4076642, 2.403686]",1.3191359,"[1.3196499, 1.3218353, 1.3164365]",-1.0865392,"[-1.0820376, -1.0858289, -1.0872495]",True,2025-06-13 02:15:06,23.68,Pt,"['c:\\Users\\llf1362\\Desktop\\DB\\eis\\SO4_0p50m_geis0.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\SO4_0p50m_geis1.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\SO4_0p50m_geis2.csv']",True,-0.005997699999999995,0.04088843195399727,"[0.038050382515348175, 0.03842586591771387, 0.04335099799028067]",2025-06-16 18:25:59,0.0049251320725668055
6866c33e84b37ccaaabd0485,"{'components': {'TFSI': 0.87}, 'precipitated_out': False, 'water_weight': 4.430289795561243}",0_0_0_0_0_0.87,{'TFSI': 0.87},False,4.430289795561243,"[2.3091745, 2.3151505, 2.3151175999999998]",2.31513405,1.28012245,"[1.2761495, 1.2811432, 1.2791017]",-1.0350116,"[-1.033025, -1.0340073, -1.0360159]",2.440756,"[2.4377587, 2.4417681, 2.4397439]",1.3614517,"[1.360466, 1.3634558, 1.3594476]",-1.0793043,"[-1.0772927, -1.0783123, -1.0802963]",True,2025-01-29 20:11:18,N/A,Pt,"['c:\\Users\\llf1362\\Desktop\\DB\\eis\\TFSI_0p87m_geis0.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\TFSI_0p87m_geis1.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\TFSI_0p87m_geis2.csv']",True,-3.290000000033544e-05,0.02763467448765967,"[0.028374996236746233, 0.02739920403086761, 0.02787014494445173]",2025-02-17 10:51:54,0.0004709409135841211
6866c33e84b37ccaaabd0486,"{'components': {'FSI': 5.1}, 'precipitated_out': False, 'water_weight': 3.440252675337638}",0_5.1_0_0_0_0,{'FSI': 5.1},False,3.440252675337638,"[2.4230288, 2.5170988, 2.4231963]",2.47014755,1.32945665,"[1.3616008, 1.3806131, 1.2783002]",-1.1406909,"[-1.061428, -1.1364857, -1.1448961]",2.62278595,"[2.5716314000000002, 2.6737482999999997, 2.5718236]",1.4358160500000001,"[1.4619311, 1.4909732, 1.3806589]",-1.1869699,"[-1.1097003, -1.1827751, -1.1911647]",True,2025-01-31 13:25:06,N/A,Pt,"['c:\\Users\\llf1362\\Desktop\\DB\\eis\\FSI_5p1m_geis0.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\FSI_5p1m_geis1.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\FSI_5p1m_geis2.csv']",True,-0.0939025,0.09331907975294534,"[0.09852525598369725, 0.10015676269343242, 0.08648139681245827]",2025-02-17 10:51:54,-0.01367536588097415
6866c33e84b37ccaaabd0487,"{'components': {'TFSI': 0.91, 'NO3': 2.1, 'SO4': 0.9}, 'precipitated_out': False, 'water_weight': 3.996957980682206}",0_0_0_0.9_2.1_0.91,"{'TFSI': 0.91, 'NO3': 2.1, 'SO4': 0.9}",False,3.996957980682206,"[2.3671860000000002, 2.3751888, 2.3972028]",2.3861958000000003,1.3499770500000001,"[1.3473915, 1.3435739, 1.3563802]",-1.03621875,"[-1.0197945, -1.0316149, -1.0408226]",2.5828523500000005,"[2.5598802000000003, 2.5758613, 2.5898434000000004]",1.4923702,"[1.4897894, 1.4899895, 1.4947509]",-1.0904821500000001,"[-1.0700908, -1.0858718, -1.0950925]",True,2025-03-10 19:28:44,22.25,Pt,"['c:\\Users\\llf1362\\Desktop\\DB\\eis\\TFSI_0p91m_NO3_2p10m_SO4_0p90m_geis0.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\TFSI_0p91m_NO3_2p10m_SO4_0p90m_geis1.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\TFSI_0p91m_NO3_2p10m_SO4_0p90m_geis2.csv']",True,0.022013999999999978,0.08979235786229106,"[0.0859629725995966, 0.08842556961891479, 0.09115914610566732]",2025-03-10 19:22:22,0.0027335764867525286
6866c33f84b37ccaaabd0488,"{'components': {'NO3': 5.32, 'ClO4': 0.8}, 'precipitated_out': False, 'water_weight': 4.238860068753783}",0_0_0.8_0_5.32_0,"{'NO3': 5.32, 'ClO4': 0.8}",False,4.238860068753783,"[2.4031826, 2.2810917, 2.2651555]",2.2731236,1.25924035,"[1.3944274, 1.2717303, 1.2467504]",-1.0138832500000001,"[-1.0087552, -1.0093614, -1.0184051]",2.47176655,"[2.5878403, 2.4757568, 2.4677762999999997]",1.4085931999999999,"[1.5307703, 1.4180826, 1.3991038]",-1.06317335,"[-1.05707, -1.0576742, -1.0686725]",True,2025-02-28 16:47:16,N/A,Pt,"['c:\\Users\\llf1362\\Desktop\\DB\\eis\\NO3_5p32m_ClO4_0p8m_geis0.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\NO3_5p32m_ClO4_0p8m_geis1.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\NO3_5p32m_ClO4_0p8m_geis2.csv']",True,-0.015936200000000067,0.10363724387361223,"[0.12664419527325183, 0.10356174673281285, 0.10371274101441161]",2025-02-28 16:41:08,0.00015099428159875972
6866c33f84b37ccaaabd0489,"{'components': {'NO3': 3.5, 'ClO4': 1.0, 'AC': 2.1}, 'precipitated_out': False, 'water_weight': 4.148674421341318}",2.1_0_1.0_0_3.5_0,"{'NO3': 3.5, 'ClO4': 1.0, 'AC': 2.1}",False,4.148674421341318,"[2.1870364, 2.1970393, 2.1970592]",2.19704925,1.16042565,"[1.1520101, 1.1628213, 1.15803]",-1.0366236,"[-1.0350263, -1.034218, -1.0390292]",2.5207858,"[2.5117760999999996, 2.5197797, 2.5217919]",1.4198701,"[1.4144739, 1.4212718, 1.4184684]",-1.1009156999999998,"[-1.0973022, -1.0985079, -1.1033235]",True,2025-03-25 11:18:26,23.93,Pt,"['c:\\Users\\llf1362\\Desktop\\DB\\eis\\NO3_3p5m_ClO4_1m_AC_2p1m_geis0.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\NO3_3p5m_ClO4_1m_AC_2p1m_geis1.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\NO3_3p5m_ClO4_1m_AC_2p1m_geis2.csv']",True,1.9899999999850593e-05,0.0894067633266395,"[0.004759965303496738, 0.07574830794578018, 0.10306521870749882]",2025-03-24 14:14:30,0.027316910761718646
6866c33f84b37ccaaabd048a,"{'components': {'NO3': 0.5}, 'precipitated_out': False, 'water_weight': 4.933130457036286}",0_0_0_0_0.5_0,{'NO3': 0.5},False,4.933130457036286,"[2.3071104, 2.2809406, 2.2871156]",2.2840281,1.2493663000000002,"[1.2709416, 1.2561777, 1.2425549]",-1.0346617999999999,"[-1.0361688, -1.0247629, -1.0445607]",2.4416216,"[2.4455234, 2.4475224, 2.4357208]",1.3556859,"[1.3650911, 1.3644856, 1.3468862]",-1.0859356999999998,"[-1.0804323, -1.0830368, -1.0888346]",True,2025-06-12 14:47:12,23.93,Pt,"['c:\\Users\\llf1362\\Desktop\\DB\\eis\\NO3_0p50m_geis0.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\NO3_0p50m_geis1.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\NO3_0p50m_geis2.csv']",True,0.0061749999999998195,0.03529975818381988,"[0.03437033927811357, 0.03422011578457742, 0.03637940058306235]",2025-06-12 14:41:12,0.0021592847984849284
6866c33f84b37ccaaabd048b,"{'components': {'AC': 0.5}, 'precipitated_out': False, 'water_weight': 4.92247228993614}",0.5_0_0_0_0_0,{'AC': 0.5},False,4.92247228993614,"[2.1609735, 2.1690019, 2.1649830999999997]",2.1669925,1.14936525,"[1.1214348, 1.1458668, 1.1528637]",-1.0176272499999999,"[-1.0395387, -1.0231351, -1.0121194]",2.3056065500000003,"[2.2935779, 2.3075922, 2.3036209000000003]",1.23968885,"[1.2077632, 1.2361587, 1.243219]",-1.0659177,"[-1.0858147, -1.0714335, -1.0604019]",True,2025-06-12 18:27:07,23.25,Pt,"['c:\\Users\\llf1362\\Desktop\\DB\\eis\\AC_0p50m_geis0.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\AC_0p50m_geis1.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\AC_0p50m_geis2.csv']",True,-0.004018800000000322,0.021352514802717236,"[0.02054452451704227, 0.02132632677938375, 0.021378702826050724]",2025-06-12 18:21:11,5.237604666697218e-05
6866c34084b37ccaaabd048c,"{'components': {'ClO4': 2.0}, 'precipitated_out': False, 'water_weight': 4.594161631566526}",0_0_2.0_0_0_0,{'ClO4': 2.0},False,4.594161631566526,"[2.3371402, 2.2650766, 2.266855]",2.2659658,1.2211847,"[1.3045464, 1.2226866, 1.2196828]",-1.0447811,"[-1.0325938, -1.04239, -1.0471722]",2.4075789,"[2.4897501, 2.4096541, 2.4055037]",1.3175115000000002,"[1.4048842, 1.3210115, 1.3140115]",-1.0900674000000001,"[-1.0848659, -1.0886426, -1.0914922]",True,2025-06-17 00:46:23,23.62,Pt,"['c:\\Users\\llf1362\\Desktop\\DB\\eis\\ClO4_2p0m_geis0.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\ClO4_2p0m_geis1.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\ClO4_2p0m_geis2.csv']",True,0.0017784000000000688,0.10260932157411373,"[0.10266497379880618, 0.1025510220037583, 0.10266762114446917]",2025-06-17 00:40:23,0.00011659914071086852
6866c34084b37ccaaabd048d,"{'components': {'TFSI': 6.4, 'NO3': 3.1, 'AC': 2.9}, 'precipitated_out': False, 'water_weight': 2.3569650643361753}",2.9_0_0_0_3.1_6.4,"{'TFSI': 6.4, 'NO3': 3.1, 'AC': 2.9}",False,2.3569650643361753,"[2.3469179000000002, 2.4592282, 2.4509854]",2.4551068000000003,1.31305575,"[1.2523154, 1.319778, 1.3063335]",-1.14205105,"[-1.0946025, -1.1394502, -1.1446519]",2.9288402,"[2.8737193999999997, 2.927937, 2.9297434]",1.7395076999999999,"[1.7188051, 1.7422138, 1.7368016]",-1.1893325,"[-1.1549143, -1.1857232, -1.1929418]",True,2025-04-02 11:13:22,22.93,Pt,"['c:\\Users\\llf1362\\Desktop\\DB\\eis\\TFSI_6p40m_NO3_3p10m_AC_2p90m_geis0.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\TFSI_6p40m_NO3_3p10m_AC_2p90m_geis1.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\TFSI_6p40m_NO3_3p10m_AC_2p90m_geis2.csv']",True,-0.008242800000000106,0.025619520289249,"[0.025066377467472357, 0.025093532989266264, 0.02614550758923173]",2025-04-01 17:27:11,0.0010519745999654669
6866c34084b37ccaaabd048e,"{'components': {'NO3': 2.0}, 'precipitated_out': False, 'water_weight': 4.742839549231871}",0_0_0_0_2.0_0,{'NO3': 2.0},False,4.742839549231871,"[2.347104, 2.4011705, 2.4932572]",2.44721385,1.364409,"[1.3447729, 1.3389862, 1.3898318]",-1.08280485,"[-1.0023311, -1.0621843, -1.1034254]",2.6167613,"[2.5077724999999997, 2.5716129, 2.6619097]",1.4896688500000002,"[1.4611357, 1.4651419, 1.5141958]",-1.1270924500000001,"[-1.0466368, -1.106471, -1.1477139]",True,2025-06-16 22:13:51,23.56,Pt,"['c:\\Users\\llf1362\\Desktop\\DB\\eis\\NO3_2p00m_geis0.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\NO3_2p00m_geis1.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\NO3_2p00m_geis2.csv']",True,0.09208669999999985,0.08685234932829597,"[0.08960848605230913, 0.08057502055996299, 0.09312967809662896]",2025-06-16 22:07:21,0.012554657536665972
6866c34184b37ccaaabd048f,"{'components': {'TFSI': 0.25}, 'precipitated_out': False, 'water_weight': 4.821822113359146}",0_0_0_0_0_0.25,{'TFSI': 0.25},False,4.821822113359146,"[2.281124, 2.2911306, 2.2949444000000003]",2.2930375,1.26270305,"[1.2457179, 1.2596916, 1.2657145]",-1.03033445,"[-1.0354061, -1.031439, -1.0292299]",2.41459275,"[2.4056664999999997, 2.4136894, 2.4154961000000004]",1.34199815,"[1.3299758, 1.3399967, 1.3439996]",-1.0725946,"[-1.0756907, -1.0736927, -1.0714965]",True,2025-01-29 19:00:40,N/A,Pt,"['c:\\Users\\llf1362\\Desktop\\DB\\eis\\TFSI_0p25m_geis0.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\TFSI_0p25m_geis1.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\TFSI_0p25m_geis2.csv']",True,0.0038138000000005334,0.009377882509753108,"[0.009291834504275542, 0.009430127779930911, 0.009325637239575305]",2025-02-17 10:51:54,-0.00010449054035560623
6866c34184b37ccaaabd0490,"{'components': {'TFSI': 10.54, 'NO3': 1.36, 'AC': 1.33}, 'precipitated_out': False, 'water_weight': 1.8963259365424858}",1.33_0_0_0_1.36_10.54,"{'TFSI': 10.54, 'NO3': 1.36, 'AC': 1.33}",False,1.8963259365424858,"[2.4612106999999996, 2.5991001999999996, 2.615379]",2.6072395999999998,1.4876228,"[1.3792117, 1.4853135, 1.4899321]",-1.1196168,"[-1.081999, -1.1137867, -1.1254469]",2.9619025,"[2.8599061, 2.9537933, 2.9700117]",1.7959816499999999,"[1.7275996, 1.7936773, 1.798286]",-1.16592085,"[-1.1323065, -1.160116, -1.1717257]",True,2025-05-16 16:12:57,21.56,Pt,"['c:\\Users\\llf1362\\Desktop\\DB\\eis\\TFSI_10p54m_NO3_1p36m_AC_1p33m_geis0.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\TFSI_10p54m_NO3_1p36m_AC_1p33m_geis1.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\TFSI_10p54m_NO3_1p36m_AC_1p33m_geis2.csv']",True,0.01627880000000026,0.023272729067562378,"[0.02740063312977157, 0.02368710233630429, 0.02285835579882046]",2025-05-07 16:54:40,-0.00082874653748383
6866c34284b37ccaaabd0491,"{'components': {'SO4': 0.1}, 'precipitated_out': False, 'water_weight': 4.967154518979691}",0_0_0_0.1_0_0,{'SO4': 0.1},False,4.967154518979691,"[2.2470226, 2.1749488599999998, 2.2608446]",2.2178967299999996,1.2633256,"[1.1998985, 1.292751, 1.2339002]",-0.95457113,"[-1.0471241, -0.88219786, -1.0269444]",2.3335016,"[2.3816522, 2.2775889, 2.3894143000000003]",1.3546645499999999,"[1.2882313, 1.3911059, 1.3182232]",-0.9788370500000001,"[-1.0934209, -0.886483, -1.0711911]",True,2025-06-13 00:56:08,23.0,Pt,"['c:\\Users\\llf1362\\Desktop\\DB\\eis\\SO4_0p10m_geis0.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\SO4_0p10m_geis1.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\SO4_0p10m_geis2.csv']",True,0.08589574000000022,0.013051317234925346,"[0.012817388409974987, 0.013188472891613972, 0.012914161578236721]",2025-06-13 00:50:11,-0.00027431131337725054
6866c34284b37ccaaabd0492,"{'components': {'ClO4': 0.5}, 'precipitated_out': False, 'water_weight': 4.891963611122615}",0_0_0.5_0_0_0,{'ClO4': 0.5},False,4.891963611122615,"[2.2830706999999997, 2.2610685, 2.2548352]",2.25795185,1.23672775,"[1.2817835, 1.2433558, 1.2300997]",-1.0212241,"[-1.0012872, -1.0177127, -1.0247355]",2.3825432,"[2.4114867, 2.3876470000000003, 2.3774394]",1.3180439000000002,"[1.3658855, 1.3256437, 1.3104441]",-1.0644993,"[-1.0456012, -1.0620033, -1.0669953]",True,2025-06-12 22:18:18,23.12,Pt,"['c:\\Users\\llf1362\\Desktop\\DB\\eis\\ClO4_0p50m_geis0.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\ClO4_0p50m_geis1.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\ClO4_0p50m_geis2.csv']",True,-0.006233299999999886,0.03711919324846355,"[0.03316922613532635, 0.03759839748493496, 0.03663998901199215]",2025-06-12 22:12:23,-0.0009584084729428108
6866c34284b37ccaaabd0493,"{'components': {'ClO4': 2.75}, 'precipitated_out': False, 'water_weight': 4.45845570246493}",0_0_2.75_0_0_0,{'ClO4': 2.75},False,4.45845570246493,"[2.3171393, 2.3171451999999997, 2.3171308]",2.317138,1.2976287499999999,"[1.3329628, 1.3019272, 1.2933303]",-1.01950925,"[-0.9841765, -1.015218, -1.0238005]",2.44974595,"[2.4517412, 2.4497642, 2.4497277]",1.3869673,"[1.4212625, 1.3922783, 1.3816563]",-1.06277865,"[-1.0304787, -1.0574859, -1.0680714]",True,2025-01-30 17:43:12,N/A,Pt,"['c:\\Users\\llf1362\\Desktop\\DB\\eis\\ClO4_2p75m_geis0.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\ClO4_2p75m_geis1.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\ClO4_2p75m_geis2.csv']",True,-1.4399999999525903e-05,0.08418954674034727,"[0.08318474007983702, 0.08666838377959718, 0.08171070970109737]",2025-02-17 10:51:56,-0.004957674078499813
6866c34384b37ccaaabd0494,"{'components': {'FSI': 21.0}, 'precipitated_out': False, 'water_weight': 1.744065085651964}",0_21.0_0_0_0_0,{'FSI': 21.0},False,1.744065085651964,"[2.749374, 2.8632422, 2.8934205]",2.87833135,1.693106,"[1.6541108, 1.706722, 1.67949]",-1.18522535,"[-1.0952632, -1.1565202, -1.2139305]",3.1510514,"[2.9420403999999998, 3.1279386, 3.1741642]",1.91753595,"[1.804454, 1.9231492, 1.9119227]",-1.23351545,"[-1.1375864, -1.2047894, -1.2622415]",True,2025-01-31 14:38:44,23.31,Pt,"['c:\\Users\\llf1362\\Desktop\\DB\\eis\\FSI_21m_geis0.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\FSI_21m_geis1.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\FSI_21m_geis2.csv']",True,0.03017829999999977,0.031045490410298797,"[0.03731778197788576, 0.031297220860407794, 0.030793759960189796]",2025-02-17 10:51:55,-0.0005034609002179981
